# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-12T22:37:02Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 eab7879e14401408aa6c70f4047db865441ca64fa933e1e751b571bfa7cac220
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 9ecb8ae2215e5755640d0ff4a5dd19bf23d7518a8401d0d7a77c6ad74939cdd4
# rules       = B0-B5, D31 (within-tier), D47 (summed rows), D48 (shared rows)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# ranking = by largest median value (molar, as published: normalised to the dataset's anchor protein); MW is known only for pool entries, so no v*MW share here
rank	gene	kind	n_rows	v_I	v_IIa	v_IIx	v_share_of_file_I	v_share_of_file_IIa	v_share_of_file_IIx	valid_I	valid_IIa	valid_IIx
2970	GNE	single_name	1	6.260917902	2.992964387	1.776670337	4.881516954e-06	2.273442785e-06	1.290838901e-06	2	2	1
2971	SUGP2	single_name	1	2.207811296	1.99625957	6.257624865	1.721387893e-06	1.516350123e-06	4.546474063e-06	14	11	2
2972	ALOX12B	single_name	1	5.181678295	4.375280857	6.218458176	4.040054644e-06	3.323444389e-06	4.518017526e-06	16	17	5
2973	DNAJB5	single_name	1	5.014167786	4.277182937	6.211952209	3.90944993e-06	3.248929634e-06	4.513290619e-06	1	6	1
2974	SERPING1	single_name	1	2.621670961	1.707415342	6.211324215	2.044066293e-06	1.296945299e-06	4.51283435e-06	4	5	1
2975	SPECC1L;SPECC1L-ADORA2A	multi_gene_cell	1	3.370322227	6.203711033	5.336620808	2.627775248e-06	4.712312031e-06	3.877319048e-06	7	11	5
2976	RSF1	single_name	1	5.879724741	6.172049999	2.954220057	4.584307997e-06	4.688262447e-06	2.146387032e-06	2	7	4
2977	EXOC3	single_name	1	0	2.820321679	6.168666363	0	2.142304132e-06	4.48184131e-06	0	2	1
2978	NPLOC4	single_name	1	4.045672178	6.160108089	6.05572772	3.154332582e-06	4.679191424e-06	4.399785799e-06	8	17	10
2979	NPEPL1	single_name	1	4.026414156	6.136086702	4.289618969	3.139317473e-06	4.660944883e-06	3.116620412e-06	4	12	11
2980	INPP5A	single_name	1	0	2.389609814	6.119871616	0	1.815137265e-06	4.446389513e-06	0	3	3
2981	DDX21	single_name	1	1.206820726	6.108317852	3.996934354	9.409348483e-07	4.639851784e-06	2.903970558e-06	5	5	2
2982	TAOK1	single_name	1	6.106656551	2.072564602	1.105723858	4.761242354e-06	1.574311095e-06	8.033630889e-07	1	3	1
2983	FSTL1	single_name	1	3.631191492	5.089954853	6.106452942	2.831169983e-06	3.866307661e-06	4.436640182e-06	1	3	1
2984	NIFK	single_name	1	0	6.101356626	3.808083296	0	4.634564067e-06	2.766760921e-06	0	2	1
2985	QARS	single_name	1	2.389308453	6.097322941	4.21447897	1.862897726e-06	4.631500097e-06	3.062027485e-06	18	27	11
2986	DCLK1	single_name	1	2.84269309	6.09300077	2.676650524	2.216392985e-06	4.628216995e-06	1.944719034e-06	5	2	1
2987	MYH10	single_name	1	2.319355011	4.749341488	6.063162804	1.808356376e-06	3.607579224e-06	4.405187755e-06	16	25	12
2988	APOE	single_name	1	5.983035564	2.281241894	6.062038422	4.664857454e-06	1.732821462e-06	4.404370835e-06	5	3	3
2989	G6PD	single_name	1	1.428431153	4.416345596	6.042135119	1.113720225e-06	3.354636987e-06	4.389910102e-06	3	5	4
2990	DUSP23	single_name	1	6.022222996	3.51244092	0	4.695411139e-06	2.66803491e-06	0	3	2	0
2991	U2SURP	single_name	1	3.58881712	2.345179319	6.021679401	2.798131502e-06	1.781388054e-06	4.37504801e-06	3	5	2
2992	NAE1	single_name	1	3.180708885	4.529405117	6.016645432	2.479937382e-06	3.440516509e-06	4.371390582e-06	1	7	1
2993	EIF3M	single_name	1	4.134597778	4.802185535	6.01554203	3.223666157e-06	3.647719334e-06	4.370588907e-06	6	10	4
2994	GPC1	single_name	1	1.917333007	6.014368773	2.716510653	1.494907572e-06	4.56848847e-06	1.97367939e-06	9	16	6
2995	TMEM223	single_name	1	2.708354473	5.812503815	6.010018826	2.111651755e-06	4.415152723e-06	4.366576025e-06	1	4	1
2996	VPS28	single_name	1	6.008401871	0	0	4.684635074e-06	0	0	3	0	0
2997	FHAD1	single_name	1	4.139679909	3.086359024	6.003382683	3.227628596e-06	2.344384947e-06	4.361754539e-06	10	5	9
2998	ERO1L	single_name	1	2.834417343	3.168201447	5.995372295	2.209940544e-06	2.406552097e-06	4.355934596e-06	2	4	1
2999	C15orf52	single_name	1	2.704836607	5.988107204	4.179234982	2.108908943e-06	4.548540297e-06	3.036420984e-06	1	3	3
3000	PTPN23	single_name	1	1.488532424	2.144205809	5.975738525	1.160580026e-06	1.628729445e-06	4.341669691e-06	6	11	7
3001	OSBPL6	single_name	1	1.398828268	5.970942736	3.86351943	1.090639426e-06	4.535502241e-06	2.807038015e-06	4	6	5
3002	UBR1	single_name	1	2.268608093	5.960235119	3.321881056	1.768789983e-06	4.527368782e-06	2.413510939e-06	5	5	4
3003	ADAMTSL4	single_name	1	1.996060133	0.7383979186	5.949951172	1.556289594e-06	5.608838609e-07	4.322933903e-06	4	2	2
3004	MAP1S	single_name	1	5.934938908	3.690664649	1.975427866	4.627357418e-06	2.803412883e-06	1.43524608e-06	5	6	4
3005	OSBP	single_name	1	5.917216301	5.65526104	4.650146961	4.613539444e-06	4.295711792e-06	3.378561835e-06	15	23	11
3006	UFSP2	single_name	1	3.43826735	3.3655563	5.909040689	2.68075075e-06	2.556461989e-06	4.293210413e-06	2	2	2
3007	EIF3B	single_name	1	4.698291779	5.907162428	5.7277987	3.663167499e-06	4.487054995e-06	4.161529141e-06	17	26	10
3008	NT5DC3	single_name	1	0	5.902302504	1.59502846	0	4.483363418e-06	1.158867091e-06	0	2	2
3009	NFS1	single_name	1	4.824370384	5.901459694	4.480332494	3.761468557e-06	4.482723223e-06	3.255183223e-06	9	3	4
3010	HCFC1	single_name	1	4.497401476	5.900228262	3.392166734	3.506537204e-06	4.481787833e-06	2.464576961e-06	10	12	8
3011	RILPL1	single_name	1	5.897324562	3.942382574	4.615009308	4.598030238e-06	2.994616728e-06	3.353032592e-06	1	3	1
3012	PDCD6	single_name	1	1.687916279	5.896953583	0	1.316035773e-06	4.479300401e-06	0	1	3	0
3013	DDX54	single_name	1	5.896074295	3.265548468	0	4.597055429e-06	2.480496472e-06	0	2	1	0
3014	DIS3L2	single_name	1	4.414996803	3.777518749	5.883966208	3.442287869e-06	2.869386881e-06	4.274992562e-06	2	3	2
3015	FAM120A	single_name	1	2.714156985	3.029817104	5.86260891	2.116175862e-06	2.30143595e-06	4.259475428e-06	14	19	9
3016	RSL1D1	single_name	1	1.954166174	1.617621779	5.861135006	1.523625682e-06	1.228738497e-06	4.258404564e-06	5	7	5
3017	ATP2B1	single_name	1	1.152029395	1.586404443	5.858522058	8.982151039e-07	1.205025944e-06	4.256506128e-06	3	7	2
3018	UBXN6	single_name	1	3.367341042	5.855827093	3.234217644	2.625450875e-06	4.448060897e-06	2.349819133e-06	5	8	3
3019	MYLK	single_name	1	1.875391603	2.911724806	5.848535299	1.462206668e-06	2.211733551e-06	4.249250254e-06	16	24	12
3020	GPKOW	single_name	1	5.845597744	2.55256176	4.277677536	4.557699836e-06	1.938914857e-06	3.10794437e-06	6	5	4
3021	AGRN	single_name	1	3.549154997	2.880770922	5.844491482	2.76720771e-06	2.188221115e-06	4.24631222e-06	8	11	7
3022	AARS	single_name	1	5.840075493	3.640165567	2.925535202	4.553394243e-06	2.765053999e-06	2.125546066e-06	14	19	9
3023	SEC13	single_name	1	0	5.836786985	2.484401762	0	4.433598114e-06	1.805040797e-06	0	4	2
3024	NOP56	single_name	1	2.273955345	3.011931658	5.836096764	1.772959132e-06	2.287850242e-06	4.240213042e-06	13	13	6
3025	PEX11B	single_name	1	4.697907448	5.831021786	5.138364792	3.662867844e-06	4.429218893e-06	3.733276244e-06	4	5	1
3026	RBM39	single_name	1	5.820944786	5.030029297	0	4.5384784e-06	3.820788468e-06	0	2	3	0
3027	DNAJC10	single_name	1	4.516819835	5.787134647	0	3.521677324e-06	4.395882413e-06	0	4	9	0
3028	CAND1	single_name	1	1.161581755	1.603821099	5.781002164	9.056628945e-07	1.21825556e-06	4.20018409e-06	9	12	8
3029	AP1M1	single_name	1	5.639930964	5.774384499	4.762828588	4.397345413e-06	4.386197455e-06	3.460430613e-06	6	17	6
3030	TNS2	single_name	1	5.774372101	1.713790178	4.1578058	4.502166575e-06	1.301787597e-06	3.020851623e-06	6	10	6
3031	HDAC2	single_name	1	4.062463284	5.765110493	5.140885115	3.167424283e-06	4.379152961e-06	3.735107383e-06	1	5	2
3032	BAG6;BAT3	multi_gene_cell	1	0.8535413146	2.121448517	5.761820316	6.654897035e-07	1.611443105e-06	4.186247528e-06	3	8	3
3033	RRP1	single_name	1	3.49215579	5.756587505	3.732216477	2.722766528e-06	4.372678936e-06	2.711639924e-06	1	2	2
3034	EWSR1	single_name	1	0	5.756359577	4.390195847	0	4.372505803e-06	3.189694489e-06	0	1	1
3035	MXRA5	single_name	1	5.747620583	4.336369753	2.990950823	4.481308932e-06	3.293887683e-06	2.173073751e-06	4	10	2
3036	SP100	single_name	1	5.745168209	3.587375224	4.13170737	4.479396864e-06	2.724954682e-06	3.001889823e-06	7	4	2
3037	PAM	single_name	1	0	5.735695377	3.304268122	0	4.356809366e-06	2.400714271e-06	0	2	1
3038	SNX27	single_name	1	1.633186281	5.725437999	4.1633147	1.273363849e-06	4.349017906e-06	3.024854111e-06	4	6	6
3039	SERPINB9	single_name	1	4.195966005	5.722759247	3.589024425	3.27151378e-06	4.346983138e-06	2.607603813e-06	6	9	2
3040	RAD50	single_name	1	5.714848995	3.430788636	1.775868833	4.455757558e-06	2.606012189e-06	1.290256569e-06	5	6	4
3041	YKT6	single_name	1	0	2.703372836	5.701029778	0	2.053470298e-06	4.142080194e-06	0	8	3
3042	CUL3	single_name	1	5.695962906	4.797979832	5.071784258	4.441032438e-06	3.644524699e-06	3.684902192e-06	11	25	12
3043	MRPL39	single_name	1	5.687210083	4.167011738	1.751867175	4.434208031e-06	3.165244068e-06	1.272818177e-06	9	14	3
3044	CARS2	single_name	1	2.90189743	1.789381623	5.672964811	2.262553467e-06	1.359206531e-06	4.121689608e-06	7	7	4
3045	PELO	single_name	1	2.671770811	3.876077414	5.671030998	2.08312818e-06	2.944251615e-06	4.120284597e-06	3	6	1
3046	SORBS3	single_name	1	0	5.640957475	2.869117737	0	4.284846866e-06	2.084555987e-06	0	2	3
3047	RUVBL2	single_name	1	2.377930403	4.24407959	5.637749195	1.85402648e-06	3.223784475e-06	4.09610372e-06	4	7	6
3048	NAA15	single_name	1	1.054767638	3.26675272	5.614620328	8.223819878e-07	2.481411217e-06	4.079299454e-06	6	7	6
3049	ERAP1	single_name	1	2.771482229	5.594544411	3.216725826	2.16087125e-06	4.249591704e-06	2.337110462e-06	9	15	7
3050	VPS11	single_name	1	5.580585003	4.695547581	3.87968123	4.351074512e-06	3.566717605e-06	2.818780362e-06	10	13	8
3051	PPP1CC	single_name	1	5.573293209	2.55822134	4.563595772	4.345389241e-06	1.94321385e-06	3.315678114e-06	2	5	4
3052	CMAS	single_name	1	2.285850048	1.263732314	5.530963898	1.782233203e-06	9.599255924e-07	4.018518919e-06	1	1	3
3053	C8A	single_name	1	5.52418077	3.589707255	3.141662061	4.307097219e-06	2.726726084e-06	2.282572923e-06	4	6	2
3054	BTD	single_name	1	4.17199564	5.518564701	5.250589848	3.252824549e-06	4.191877845e-06	3.8148133e-06	7	5	3
3055	PHGDH	single_name	1	3.405107975	5.515808105	5.017400026	2.654897025e-06	4.189783947e-06	3.645389357e-06	9	14	4
3056	DHX15	single_name	1	3.867075205	5.510743618	4.197983742	3.015083965e-06	4.185936984e-06	3.050042885e-06	9	14	3
3057	PTPN11	single_name	1	4.424943984	5.509651899	0.4242421091	3.450043494e-06	4.18510772e-06	3.082328818e-07	4	8	1
3058	ASCC3	single_name	1	2.417292118	2.717828035	5.501264572	1.88471605e-06	2.064450404e-06	3.996940889e-06	10	19	11
3059	PKP3	single_name	1	0	5.478217602	2.792561769	0	4.161230363e-06	2.028934289e-06	0	1	1
3060	PIGK	single_name	1	5.467303276	0	0	4.262750934e-06	0	0	1	0	0
3061	BOD1L1	single_name	1	0	1.300005436	5.465697765	0	9.874784986e-07	3.971099844e-06	0	3	3
3062	OXSM	single_name	1	5.441549778	4.489051819	3.205353975	4.242671428e-06	3.409864319e-06	2.328848249e-06	9	11	3
3063	NAT10	single_name	1	2.863141298	2.375529289	5.440918207	2.232336058e-06	1.804441759e-06	3.953096269e-06	4	3	4
3064	ATL3	single_name	1	5.43334341	4.87202549	1.771033168	4.236273082e-06	3.700769461e-06	1.286743219e-06	3	9	3
3065	PROCR	single_name	1	4.878952026	5.429980278	0	3.80402481e-06	4.124589501e-06	0	1	3	0
3066	ADD1	single_name	1	5.417325497	3.319410563	5.368942261	4.223784223e-06	2.521409886e-06	3.900802183e-06	3	4	2
3067	COX15	single_name	1	5.408752918	4.220162868	0	4.217100349e-06	3.205617437e-06	0	7	6	0
3068	LTA4H	single_name	1	2.611359119	5.40727067	3.528936625	2.036026349e-06	4.107339381e-06	2.563947053e-06	8	24	9
3069	STAT5B;STAT5A	multi_gene_cell	1	3.375214338	5.400791645	3.603180051	2.631589533e-06	4.102417942e-06	2.617888576e-06	2	5	4
3070	DHX9	single_name	1	3.865907907	4.134186745	5.400782824	3.014173846e-06	3.140310345e-06	3.923935927e-06	18	25	12
3071	MRPS30	single_name	1	3.17461729	5.397673726	0	2.475187883e-06	4.100049584e-06	0	2	6	0
3072	PECAM1	single_name	1	3.358827233	5.386332989	2.489708111	2.618812823e-06	4.091435209e-06	1.808896122e-06	2	5	2
3073	CTGF	single_name	1	0	5.269874096	5.373621702	0	4.002973539e-06	3.904202029e-06	0	3	2
3074	PPP1R3B	single_name	1	4.059129238	5.363973618	0	3.164824792e-06	4.074451128e-06	0	1	3	0
3075	POGZ	single_name	1	0	5.35402298	0	0	4.066892666e-06	0	0	2	0
3076	CTPS1	single_name	1	5.350232601	2.014217794	0	4.171473186e-06	1.529991112e-06	0	5	4	0
3077	LRRC14B	single_name	1	4.683732986	5.333694935	4.933982611	3.65181629e-06	4.051451571e-06	3.584782478e-06	8	11	6
3078	ABCF2	single_name	1	5.321066856	2.857666016	2.624042153	4.148733218e-06	2.170670728e-06	1.90649645e-06	2	11	4
3079	TMTC3	single_name	1	5.31128788	3.986940742	4.770704269	4.141108738e-06	3.028462919e-06	3.466152684e-06	11	18	7
3080	DNAJC3	single_name	1	2.167776763	5.30066514	2.227371454	1.69017374e-06	4.026362282e-06	1.618295562e-06	2	4	1
3081	PDPR	single_name	1	3.076672673	4.342958689	5.296115398	2.398822353e-06	3.29889261e-06	3.847889865e-06	12	16	3
3082	CUL2	single_name	1	5.107197762	5.287614346	1.181095958	3.981983609e-06	4.016448955e-06	8.581246486e-07	9	17	3
3083	DDX24	single_name	1	3.573148966	3.788833737	5.286636353	2.785915345e-06	2.877981697e-06	3.841002869e-06	1	6	3
3084	IQGAP1	single_name	1	4.857190132	5.285719872	4.268461227	3.787057481e-06	4.015009921e-06	3.101248266e-06	16	21	13
3085	RFC5	single_name	1	4.532396317	5.272220612	0	3.533822006e-06	4.004755942e-06	0	1	9	0
3086	RDH14	single_name	1	5.268306255	3.966718197	3.731644273	4.107596794e-06	3.013101962e-06	2.711224189e-06	9	11	6
3087	UMPS	single_name	1	2.091181278	5.257487655	0	1.630453717e-06	3.993564852e-06	0	1	2	0
3088	PLIN1	single_name	1	4.365344048	3.686827898	5.248794794	3.403574574e-06	2.800498503e-06	3.813509104e-06	9	9	6
3089	LCLAT1	single_name	1	4.649513721	5.242238998	5.028999805	3.625136188e-06	3.981982038e-06	3.653817171e-06	3	9	11
3090	PANK4	single_name	1	2.38151598	3.761984348	5.230394363	1.856822085e-06	2.857587017e-06	3.800140281e-06	9	21	7
3091	TAP1	single_name	1	5.225907564	3.785612583	0	4.074539353e-06	2.875534922e-06	0	6	7	0
3092	STT3A	single_name	1	3.101468801	5.22373867	2.937123299	2.418155417e-06	3.967929269e-06	2.133965392e-06	8	15	9
3093	KIAA1033	single_name	1	5.220826209	3.176450968	0.6087017655	4.070577518e-06	2.412818397e-06	4.422519485e-07	2	3	1
3094	NAA35	single_name	1	5.216988564	3.286093473	0	4.06758538e-06	2.49610237e-06	0	6	1	0
3095	CHID1	single_name	1	2.508038521	3.344675064	5.213599205	1.95546927e-06	2.540600692e-06	3.787937768e-06	1	1	2
3096	ZNF318	single_name	1	4.426663399	3.199610591	5.209365845	3.451384089e-06	2.430410347e-06	3.784862022e-06	12	12	3
3097	WDR12	single_name	1	5.200935125	3.915992498	4.661003113	4.055068824e-06	2.974570941e-06	3.386449367e-06	4	1	1
3098	CORO7-PAM16;CORO7;PAM16	multi_gene_cell	1	4.338575125	4.486690521	5.200763345	3.382703361e-06	3.408070687e-06	3.77861188e-06	16	21	6
3099	COL15A1	single_name	1	3.713154137	5.182198524	4.618671894	2.895074677e-06	3.936375554e-06	3.355693642e-06	12	17	7
3100	AKAP2	single_name	1	5.17599678	1.990000188	2.147499561	4.035624877e-06	1.511595524e-06	1.56026468e-06	10	16	7
3101	PPP1R12C	single_name	1	2.990557432	5.161138535	3.529203296	2.331679961e-06	3.920378477e-06	2.564140803e-06	3	7	2
3102	ACSF3	single_name	1	4.286158204	3.705852151	5.158077002	3.341834898e-06	2.814949243e-06	3.74759814e-06	16	18	8
3103	CPNE1	single_name	1	4.077387631	5.155998945	3.753984213	3.179060508e-06	3.916474467e-06	2.727455261e-06	4	6	5
3104	MTHFD1L	single_name	1	5.145971775	0.9353809357	0.7586817145	4.012214959e-06	7.105113075e-07	5.512198017e-07	5	3	1
3105	SSH1	single_name	1	2.442047775	4.934044838	5.121902585	1.904017558e-06	3.747879089e-06	3.721315636e-06	2	12	2
3106	PLCB3	single_name	1	5.082309246	3.266531467	2.187267542	3.962578513e-06	2.481243155e-06	1.589158085e-06	1	6	1
3107	SLC30A9	single_name	1	3.818697929	5.080098152	3.077750921	2.977365137e-06	3.858820554e-06	2.236138317e-06	3	3	1
3108	PDIA5	single_name	1	5.073365688	1.84918195	0	3.955605394e-06	1.4046306e-06	0	5	4	0
3109	CEBPZ	single_name	1	5.053603888	2.334603891	0	3.940197499e-06	1.773355004e-06	0	2	2	0
3110	EPM2AIP1	single_name	1	2.14793396	1.069462538	5.044879019	1.674702688e-06	8.123591117e-07	3.665354205e-06	2	5	2
3111	GID8	single_name	1	1.971138358	3.033231854	5.03794241	1.536858567e-06	2.304029779e-06	3.660314415e-06	1	2	1
3112	ACSL4	single_name	1	3.722846508	5.03656435	2.198286772	2.902631632e-06	3.825752466e-06	1.597164101e-06	5	15	5
3113	UTP15	single_name	1	5.035618305	2.1603477	1.233860373	3.926174487e-06	1.640990756e-06	8.964606071e-07	3	3	1
3114	NT5DC1	single_name	1	0	3.270235538	5.033661366	0	2.484056751e-06	3.657204025e-06	0	2	3
3115	LUZP1	single_name	1	1.747861683	5.031312048	0	1.362774049e-06	3.821762841e-06	0	4	4	0
3116	PRPF4B	single_name	1	2.003241539	2.99777317	5.030942202	1.561888798e-06	2.277095516e-06	3.655228418e-06	3	1	2
3117	NOP2	single_name	1	5.029982299	4.449196339	1.766923904	3.921780201e-06	3.379590269e-06	1.283757636e-06	4	8	2
3118	NEK9	single_name	1	5.019525498	1.817338228	4.22116518	3.913627236e-06	1.380442247e-06	3.066885347e-06	2	9	3
3119	EIF2AK2	single_name	1	2.72260952	3.669082403	5.018611908	2.122766141e-06	2.787019102e-06	3.646269849e-06	5	11	5
3120	CGNL1	single_name	1	2.20905757	3.722852468	5.01484251	1.722359588e-06	2.827862611e-06	3.643531195e-06	9	15	5
3121	COQ10B	single_name	1	4.998593807	2.349845409	0	3.8973072e-06	1.784932395e-06	0	3	3	0
3122	CUL4A	single_name	1	4.749076843	4.819688797	4.998133183	3.702763635e-06	3.661014735e-06	3.631391042e-06	17	23	10
3123	FBL	single_name	1	2.91889441	3.025012016	4.995768785	2.275805684e-06	2.297786026e-06	3.629673191e-06	4	8	2
3124	OLFML1	single_name	1	1.449883103	4.986216903	4.516847134	1.130445896e-06	3.787508763e-06	3.281712916e-06	3	2	1
3125	NFIC	single_name	1	1.257311955	4.974892378	0	9.803018857e-07	3.778906703e-06	0	2	4	0
3126	SULF1	single_name	1	2.50631094	4.96214962	3.050833702	1.954122309e-06	3.76922736e-06	2.216581626e-06	1	7	1
3127	LANCL2	single_name	1	4.958556652	3.544487238	3.999470949	3.866091002e-06	2.692377154e-06	2.90581352e-06	2	13	5
3128	NAPG	single_name	1	4.934272051	3.153937578	1.805922985	3.847156767e-06	2.395717324e-06	1.312092397e-06	6	13	3
3129	UGGT1	single_name	1	3.879888535	4.400767803	4.932395935	3.025074272e-06	3.342804163e-06	3.583629679e-06	17	26	11
3130	FBXO3	single_name	1	3.80658555	2.515098095	4.925827503	2.967921348e-06	1.91045762e-06	3.578857389e-06	5	9	3
3131	EFTUD1	single_name	1	0	4.915249825	4.240604281	0	3.733602478e-06	3.081008816e-06	0	9	4
3132	DPYSL4	single_name	1	0	4.912595749	3.287437201	0	3.731586454e-06	2.388485774e-06	0	2	1
3133	ABHD16A	single_name	1	3.58015728	2.698799133	4.911957622	2.791379592e-06	2.049996133e-06	3.568780233e-06	6	9	2
3134	VPS45	single_name	1	1.066676021	4.602148533	4.908074379	8.316667237e-07	3.495772093e-06	3.565958865e-06	3	5	1
3135	MTR	single_name	1	4.905555725	2.384195328	2.167805135	3.824767201e-06	1.811024445e-06	1.575017684e-06	9	3	2
3136	PCK2	single_name	1	4.884588718	4.039672613	4.484947205	3.80841963e-06	3.068517821e-06	3.258536039e-06	6	10	3
3137	EPHX2	single_name	1	2.751912117	3.308556795	4.884439588	2.14561281e-06	2.513165412e-06	3.54878702e-06	7	9	2
3138	PNN	single_name	1	3.425848246	1.529166758	4.882400513	2.671067814e-06	1.161548446e-06	3.547305531e-06	3	4	3
3139	RPIA	single_name	1	4.545636892	3.771775484	4.8590765	3.544145428e-06	2.865024322e-06	3.530359482e-06	6	7	1
3140	HSPBP1	single_name	1	1.639353335	4.850559235	0	1.278172182e-06	3.684463786e-06	0	2	3	0
3141	TNXB	single_name	1	3.593436241	4.815443993	1.37612927	2.801732942e-06	3.6577904e-06	9.99825999e-07	17	24	13
3142	ILF2	single_name	1	4.187052727	3.96229279	4.813997269	3.264564269e-06	3.009740442e-06	3.49760719e-06	13	22	11
3143	GOLGA4	single_name	1	3.245637894	3.90643692	4.8114748	2.530561278e-06	2.967312565e-06	3.495774492e-06	14	23	8
3144	UBE4A	single_name	1	4.796652317	3.131447911	3.159054995	3.739857314e-06	2.378634271e-06	2.295209749e-06	1	10	3
3145	RBM12	single_name	1	4.792197704	4.649101734	3.794356823	3.736384138e-06	3.531437541e-06	2.756787959e-06	3	6	1
3146	GALNT2	single_name	1	1.316746414	4.783867359	4.061914444	1.026641787e-06	3.633804926e-06	2.951181809e-06	4	9	5
3147	ATG7	single_name	1	4.105050087	2.934594274	4.781192303	3.200628392e-06	2.2291051e-06	3.47377276e-06	9	8	1
3148	SPG7	single_name	1	3.792888165	2.356002808	4.769808292	2.957241761e-06	1.789609528e-06	3.465501713e-06	14	19	7
3149	GAA	single_name	1	4.769160748	3.332338333	4.196696281	3.718422667e-06	2.531229765e-06	3.049107482e-06	16	18	11
3150	ATP6V1A	single_name	1	2.256391525	3.129240394	4.765098572	1.759264961e-06	2.37695745e-06	3.462079868e-06	9	18	4
3151	ARHGEF7	single_name	1	1.459611058	3.652189016	4.761327624	1.138030595e-06	2.774186959e-06	3.459340088e-06	3	5	2
3152	MSRA	single_name	1	3.722216606	4.749771595	0	2.902140509e-06	3.607905932e-06	0	3	5	0
3153	GAPVD1	single_name	1	3.656891346	4.124829531	4.744837284	2.851207664e-06	3.133202646e-06	3.44735904e-06	3	8	6
3154	AP2A1	single_name	1	4.731337547	3.463124275	4.615856647	3.688932648e-06	2.6305742e-06	3.353648226e-06	10	21	9
3155	EPN2	single_name	1	4.622665882	4.15383625	4.726965964	3.604203446e-06	3.155236025e-06	3.434374641e-06	3	1	4
3156	TBRG4	single_name	1	3.575881004	4.71053791	4.670384169	2.788045463e-06	3.578104195e-06	3.393265168e-06	13	15	4
3157	SRPR	single_name	1	4.710238457	2.693726778	2.925546169	3.672482094e-06	2.046143194e-06	2.125554035e-06	11	13	8
3158	VPS35	single_name	1	1.575366855	4.703156948	3.72767508	1.228283158e-06	3.572497648e-06	2.708340374e-06	7	17	8
3159	SNRPB;SNRPN	multi_gene_cell	1	4.690781593	3.138663173	2.009027243	3.657311952e-06	2.384114952e-06	1.459657689e-06	7	16	3
3160	GOLGA2	single_name	1	0	4.683451653	3.658267379	0	3.557529591e-06	2.657912245e-06	0	7	4
3161	VPS37A	single_name	1	4.680106401	2.862253666	0	3.648988711e-06	2.174155488e-06	0	4	5	0
3162	USP7	single_name	1	4.400575519	4.134459376	4.67920053	3.431043872e-06	3.140517435e-06	3.399670691e-06	8	4	4
3163	DRG1	single_name	1	4.677107811	1.831942797	1.968713403	3.646650768e-06	1.391535814e-06	1.43036769e-06	5	8	6
3164	SEC61A1;SEC61A2	multi_gene_cell	1	4.667800903	3.151046515	3.877847195	3.639394352e-06	2.393521285e-06	2.817447845e-06	7	7	3
3165	SNRNP70	single_name	1	1.474642396	4.663069248	4.114250898	1.149750239e-06	3.542047204e-06	2.989206832e-06	1	11	8
3166	ITIH1	single_name	1	4.661781907	2.597176313	0.5462899208	3.634701456e-06	1.972803879e-06	3.969066554e-07	2	7	1
3167	GOLIM4	single_name	1	4.658601761	0.6403178275	2.999517143	3.632221958e-06	4.863826484e-07	2.179297607e-06	2	2	2
3168	SPAG9	single_name	1	4.201011181	3.045997262	4.658415794	3.275447406e-06	2.313726328e-06	3.384569552e-06	3	14	3
3169	CFH	single_name	1	2.270731688	1.804576397	4.645172119	1.770445709e-06	1.370748415e-06	3.374947366e-06	9	13	7
3170	PRKCQ	single_name	1	4.638338685	3.162158966	2.945875883	3.616423228e-06	2.401962255e-06	2.140324578e-06	2	5	3
3171	PPP2R5D	single_name	1	2.942169905	4.63199687	2.588603258	2.293953139e-06	3.518444761e-06	1.880748339e-06	1	4	3
3172	EDC4	single_name	1	0.7128414512	3.776169896	4.616046906	5.557887332e-07	2.868362298e-06	3.353786458e-06	5	4	3
3173	PLEKHA7	single_name	1	1.883420467	4.611787558	1.458937883	1.468466619e-06	3.503093854e-06	1.059990554e-06	3	8	3
3174	MNDA	single_name	1	4.609272957	3.723451257	0	3.59376124e-06	2.828317448e-06	0	3	4	0
3175	ADD3	single_name	1	4.608875751	3.26849246	3.48136586	3.593451547e-06	2.482732716e-06	2.529384539e-06	5	7	2
3176	STAU1	single_name	1	4.605872273	0.6435582489	0.4300954938	3.591109793e-06	4.888440585e-07	3.124856554e-07	4	10	7
3177	PPP6R3	single_name	1	4.599082947	3.595340967	2.656106353	3.585816286e-06	2.731005427e-06	1.929792677e-06	8	13	4
3178	POLDIP2	single_name	1	4.596097469	4.58780098	2.398431659	3.583488567e-06	3.484873754e-06	1.742579264e-06	13	16	6
3179	TOR1AIP1	single_name	1	2.164956927	1.867339611	4.587677002	1.687975168e-06	1.418423081e-06	3.333174319e-06	8	13	9
3180	PYGB	single_name	1	4.584495544	3.959247351	3.652575731	3.57444277e-06	3.007427139e-06	2.653776982e-06	13	21	9
