# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-17T02:11:26Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# D58: the combined standard — contractile (tier 1) and support (tier 2) together, one denominator per fiber type; ordered by type-I weight
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high
1404	P51991	HNRNPA3	2	single	1.120852369e-05	1404	0.9897386742	7.462274989e-07	2.167081988e-05	8.557859925e-06	1605	0.9918157175	9.746246379e-07	1.614109521e-05	1.662716446e-05	1306	0.9863047817	0	8.565703302e-05
1405	O75608	LYPLA1	2	single	1.119868021e-05	1405	0.9897498729	0	8.726378351e-05	1.545786488e-05	1105	0.9861122612	0	4.254765873e-05	1.776211405e-05	1265	0.9856011151	0	5.289544141e-05
1406	Q9UBX5	FBLN5	2	single	1.117594928e-05	1406	0.9897610488	7.489121016e-06	1.486277754e-05	1.406481019e-06	3508	0.999832467	1.393936003e-06	1.419026034e-06	0	3761	1	0	0
1407	Q9H3P7	ACBD3	2	single	1.116533895e-05	1407	0.9897722142	4.642435377e-06	1.768824252e-05	7.792599482e-06	1692	0.9925270414	0	1.570272856e-05	4.932927034e-06	2453	0.9971202627	1.342833725e-06	8.523020343e-06
1408	O15230	LAMA5	2	single	1.116143631e-05	1408	0.9897833756	0	3.773813892e-05	2.332091369e-05	904	0.982259691	0	0.0001933007034	5.225049283e-05	650	0.9667329942	0	0.0002785709172
1409	P42357	HAL	2	single	1.115185262e-05	1409	0.9897945275	4.648034153e-07	2.183890182e-05	2.159282337e-05	942	0.9831132378	0	5.061021515e-05	3.967554059e-05	785	0.9728470043	0	9.887281147e-05
1410	Q9BTE6	AARSD1	2	shared_group	1.114271476e-05	1410	0.9898056702	1.114271476e-05	1.114271476e-05	1.876759961e-05	1005	0.9843882906	1.876759961e-05	1.876759961e-05	2.46705469e-05	1052	0.9811689538	2.46705469e-05	2.46705469e-05
1411	Q9Y6I3	EPN1	2	single	1.113162311e-05	1411	0.9898168018	0	4.158455827e-05	1.132175099e-05	1338	0.9891883186	4.570387453e-07	2.218646324e-05	6.944830612e-06	2124	0.9951766859	0	1.489246513e-05
1412	P08123	COL1A2	2	single	1.113072519e-05	1412	0.9898279325	0	6.591213082e-05	5.270649008e-05	564	0.9701654635	0	0.0001913766229	3.455199804e-05	854	0.9753909126	0	0.000226631814
1413	Q5XPI4	RNF123	2	single	1.113020607e-05	1413	0.9898390627	0	0.0001490417652	2.064063796e-05	965	0.9835991711	0	0.0001866127685	1.279621312e-05	1531	0.989569798	0	8.791233743e-05
1414	Q8TEQ6	GEMIN5	2	single	1.112152916e-05	1414	0.9898501843	3.334060102e-06	1.890899822e-05	7.354925841e-06	1764	0.9930709368	1.231932793e-06	1.347791889e-05	4.580571278e-05	712	0.969742731	0	0.0001295447664
1415	Q15075	EEA1	2	single	1.111570683e-05	1415	0.9898613	0	0.0002012689359	2.36571387e-05	897	0.9820954888	0	0.0002414009714	9.8425181e-05	442	0.9518785565	0	0.0002351323989
1416	Q99436	PSMB7	2	single	1.110531088e-05	1416	0.9898724053	0	3.206183312e-05	2.773400015e-05	827	0.9802880393	2.221999862e-06	5.324600043e-05	5.60939027e-05	624	0.965331276	0	0.0001438905945
1417	P11171	EPB41	2	single	1.109608724e-05	1417	0.9898835014	6.486416276e-06	1.570575821e-05	6.212105662e-06	1951	0.9943304328	0	0.0001944691786	1.01712212e-05	1731	0.9918660788	0	0.0006314638474
1418	Q13206	DDX10	2	single	1.107836004e-05	1418	0.9898945797	0	3.882085338e-05	6.551219113e-06	1886	0.9939153615	0	3.274983405e-05	0	3586	1	0	0
1419	Q9Y224	RTRAF	2	single+via_mapping:C14orf166	1.107039437e-05	1419	0.9899056501	5.565428546e-06	1.657536019e-05	7.352300374e-06	1766	0.9930856421	2.083332235e-06	1.262126851e-05	1.234305792e-05	1562	0.9899597257	0	2.744930596e-05
1420	Q8IVN3	MUSTN1	2	shared_group	1.104298485e-05	1420	0.9899166931	1.104298485e-05	1.104298485e-05	3.887760102e-05	681	0.9754832232	3.887760102e-05	3.887760102e-05	9.691072906e-06	1777	0.9923211475	9.691072906e-06	9.691072906e-06
1421	P16083	NQO2	2	single	1.102207886e-05	1421	0.9899277152	0	2.800473302e-05	3.633713552e-06	2632	0.997605971	0	1.628963797e-05	9.529648425e-06	1793	0.9924749521	0	5.639887068e-05
1422	Q8WXF1	PSPC1	2	single	1.102055424e-05	1422	0.9899387357	1.102055424e-05	1.102055424e-05	6.001948333e-05	516	0.9674488558	4.187564931e-06	0.0001158514017	6.215455239e-06	2238	0.9959244905	0	2.208958978e-05
1423	Q9HAU5	UPF2	2	single	1.101852767e-05	1423	0.9899497543	1.354288407e-06	2.068276693e-05	2.75463122e-05	832	0.9804261297	2.500208228e-05	3.009054211e-05	0	3735	1	0	0
1424	Q6PIU2	NCEH1	2	single	1.10185123e-05	1424	0.9899607728	0	2.704449462e-05	6.897200618e-06	1827	0.9935182983	2.15249357e-07	1.357915188e-05	1.28924174e-05	1524	0.9894798843	0	4.345705483e-05
1425	P14866	HNRNPL	2	single	1.101646873e-05	1425	0.9899717893	2.079903663e-06	1.995303379e-05	1.040493485e-05	1415	0.9900216971	0	2.088997419e-05	5.349795206e-06	2378	0.9967353208	0	2.010861063e-05
1426	Q86X76	NIT1	2	single	1.100435013e-05	1426	0.9899827936	0	2.302333716e-05	9.313757489e-06	1517	0.9910278982	0	3.813880164e-05	8.760232105e-06	1881	0.9932777194	7.087393825e-06	1.043307039e-05
1427	Q16610	ECM1	2	single	1.099335483e-05	1427	0.989993787	0	2.360735052e-05	6.684314856e-06	1866	0.9937831022	0	4.547575398e-05	1.595799912e-05	1332	0.9867284565	0	8.019071178e-05
1428	Q9UHQ4	BCAP29	2	single	1.097613452e-05	1428	0.9900047631	1.348129551e-06	2.060413949e-05	1.202836668e-05	1297	0.9887111702	0	2.557637307e-05	2.607117121e-05	1017	0.9802795042	6.734678078e-06	4.540766433e-05
1429	P08670	VIM	2	single	1.095549019e-05	1429	0.9900157186	0	3.901969361e-05	2.023255385e-05	974	0.9837829053	0	9.52132967e-05	1.434342117e-05	1430	0.9882010658	0	6.646589516e-05
1430	Q13561	DCTN2	2	single	1.090463803e-05	1430	0.9900266232	6.789061461e-07	2.113036991e-05	3.004643103e-05	794	0.9793428233	1.288438649e-05	4.720847558e-05	2.228470663e-05	1105	0.9824115801	2.779107112e-07	4.429150255e-05
1431	Q09028	RBBP4	2	single	1.08374471e-05	1431	0.9900374607	6.043771582e-06	1.563112261e-05	5.19720631e-06	2186	0.9956576017	2.906806485e-06	7.487606135e-06	3.605306396e-06	2760	0.9984317428	0	1.048948806e-05
1432	Q9Y678	COPG1	2	single	1.083111045e-05	1432	0.9900482918	0	9.402351304e-05	2.662865035e-06	3006	0.9987911558	0	2.207808382e-05	6.020248629e-06	2269	0.9961140957	0	3.291069118e-05
1433	P62826	RAN	2	single	1.079190996e-05	1433	0.9900590837	0	2.385454884e-05	1.832562527e-05	1022	0.9847032327	0	4.723638208e-05	5.659193784e-06	2336	0.9965050154	0	2.334813517e-05
1434	Q96K17	BTF3L4	2	single	1.079022176e-05	1434	0.9900698739	0	2.248853087e-05	1.147298592e-05	1326	0.989051803	0	2.382272419e-05	1.722255214e-05	1285	0.985950333	7.595111406e-06	2.684999288e-05
1435	Q04323	UBXN1	2	single	1.078392068e-05	1435	0.9900806578	0	2.509603455e-05	9.426653932e-06	1504	0.9909063936	0	2.718991843e-05	2.077365368e-06	3169	0.9995931559	0	1.83077897e-05
1436	Q8IUE6	H2AC21	2	single+via_mapping:HIST2H2AB	1.074823585e-05	1436	0.9900914061	0	2.155397709e-05	1.059710552e-05	1397	0.9898328541	0	0.0001905856708	6.454680338e-06	2203	0.9957033539	3.618737815e-06	9.29062286e-06
1437	P27695	APEX1	2	single	1.074251472e-05	1437	0.9901021486	0	2.695558121e-05	5.514155737e-06	2093	0.9951603128	0	1.524864125e-05	4.715575848e-06	2510	0.9973958441	0	1.157453998e-05
1438	Q9UQ13	SHOC2	2	single	1.072681253e-05	1438	0.9901128754	7.117931039e-06	1.433569403e-05	9.279152561e-06	1521	0.9910650793	4.093615018e-06	1.44646901e-05	7.051798574e-06	2111	0.9950857337	0	0.0001157356401
1439	P21953	BCKDHB	2	single	1.07126889e-05	1439	0.9901235881	5.003014658e-06	1.642236315e-05	3.38206596e-06	2736	0.9979707594	0	6.965697735e-06	1.045746935e-06	3396	0.9999568012	6.630741249e-07	1.428419745e-06
1440	Q9Y5J9	TIMM8B	2	single	1.070661023e-05	1440	0.9901342947	0	2.877651555e-05	7.930726413e-06	1682	0.9924486799	0	1.680684505e-05	5.819163613e-06	2307	0.996338485	0	3.23314682e-05
1441	Q93052	LPP	2	single	1.070538709e-05	1441	0.9901450001	1.070538709e-05	1.070538709e-05	3.485544633e-06	2694	0.997826698	3.133077662e-06	3.838011603e-06	5.250962213e-06	2395	0.9968253606	0	8.610095088e-05
1442	O95747	OXSR1	2	single	1.070317026e-05	1442	0.9901557033	5.400115302e-06	1.600622522e-05	8.835249493e-06	1575	0.9915544297	0	2.873079659e-05	4.217371479e-06	2608	0.9978357064	0	1.998690355e-05
1443	P84103	SRSF3	2	single	1.068555302e-05	1443	0.9901663888	1.197115847e-06	2.017399019e-05	9.126696067e-06	1543	0.9912670452	1.616927248e-06	1.663646489e-05	1.567332613e-05	1340	0.9868548117	0	3.31044562e-05
1444	Q9Y241	HIGD1A	2	single	1.067322642e-05	1444	0.990177062	0	2.394529705e-05	6.010612237e-06	1992	0.9945799329	0	1.642946262e-05	7.299902841e-07	3427	0.9999843652	0	2.738719247e-06
1445	P52294	KPNA1	2	single	1.066770087e-05	1445	0.9901877297	0	8.03606497e-05	2.343246897e-05	901	0.982189585	0	0.0001607044702	1.509665581e-05	1374	0.9873767497	0	4.614113413e-05
1446	Q9HCU0	CD248	2	single	1.065082275e-05	1446	0.9901983806	7.641339259e-06	1.366030624e-05	8.141417339e-06	1657	0.992248415	1.945190482e-06	1.433764419e-05	8.411793902e-06	1929	0.9936879409	5.872978196e-06	1.095060961e-05
1447	O00505	KPNA3	2	single	1.06434399e-05	1447	0.990209024	0	2.158570686e-05	1.824820575e-05	1028	0.9848128315	6.178929659e-08	3.64346222e-05	2.534050137e-05	1037	0.9807938085	0	5.770138105e-05
1448	Q9BZW5	TM6SF1	2	single	1.064091873e-05	1448	0.9902196649	2.756269474e-06	1.852556798e-05	6.078212759e-06	1971	0.9944530499	2.721928794e-06	9.434496723e-06	6.215499633e-06	2237	0.995918275	4.024839498e-06	8.406159769e-06
1449	Q8NBL1	POGLUT1	2	single	1.060428641e-05	1449	0.9902302692	1.640787093e-06	1.956778572e-05	1.918421352e-05	999	0.9842749537	0	0.000102934412	3.248982037e-06	2861	0.9987775306	3.248982037e-06	3.248982037e-06
1450	Q13724	MOGS	2	single	1.059879141e-05	1450	0.990240868	0	4.025590669e-05	7.418238534e-06	1754	0.9929971411	0	0.000199592204	5.674770374e-06	2333	0.9964880336	0	0.0001290663567
1451	O43677	NDUFC1	2	single	1.056545937e-05	1451	0.9902514335	4.131106971e-06	1.699981177e-05	7.696387057e-06	1698	0.9925734952	0	1.81734648e-05	8.549425078e-06	1904	0.9934762369	4.012517537e-06	1.308633262e-05
1452	Q63HN8	RNF213	2	single	1.054740433e-05	1452	0.9902619809	1.464888995e-06	1.962991966e-05	4.869587549e-06	2265	0.9960555254	0	6.236102961e-05	5.025490079e-05	666	0.9675480828	0	0.0001440605844
1453	P68036	UBE2L3	2	shared_group	1.052991131e-05	1453	0.9902725108	1.052991131e-05	1.052991131e-05	1.751883264e-05	1045	0.9851171532	1.751883264e-05	1.751883264e-05	1.44736435e-05	1423	0.9881002667	1.44736435e-05	1.44736435e-05
1454	Q9NVH6	TMLHE	2	single	1.051632846e-05	1454	0.9902830271	0	2.78164835e-05	5.152645689e-06	2199	0.995724745	0	1.13187795e-05	7.277055961e-06	2078	0.9948496303	0	1.541678463e-05
1455	P28072	PSMB6	2	single	1.048867918e-05	1455	0.9902935158	0	3.040267559e-05	2.251440406e-05	922	0.9826718125	5.291618185e-06	3.973718993e-05	2.481762402e-05	1049	0.9810947445	0	5.711718201e-05
1456	O60307	MAST3	2	shared_split	1.042322641e-05	1456	0.990303939	1.042322641e-05	2.084645282e-05	3.623991202e-06	2635	0.9976168565	3.623991202e-06	7.247982404e-06	0	3481	1	0	0
1457	P48059	LIMS1	2	single	1.038279901e-05	1457	0.9903143218	0	2.679508166e-05	1.334327337e-05	1209	0.9876026646	0	4.271027248e-05	4.630543914e-06	2532	0.9974987317	0	2.494358552e-05
1458	Q02543	RPL18A	2	single	1.037851411e-05	1458	0.9903247003	3.303675675e-06	1.745335254e-05	8.437704e-06	1616	0.9919092737	1.198488833e-06	1.567691917e-05	5.840695361e-06	2305	0.9963268354	0	1.412169147e-05
1459	Q8N6M3	FITM2	2	single	1.037775806e-05	1459	0.9903350781	0	6.055917027e-05	6.521172422e-06	1897	0.9939872758	0	8.893965658e-05	0	3674	1	0	0
1460	Q9UKP3	ITGB1BP2	1	single	1.037438618e-05	1460	0.9903454525	7.030262888e-06	1.371850947e-05	2.190669464e-06	3193	0.9992474212	1.437634553e-06	2.943704375e-06	7.991937653e-06	1980	0.9941064552	4.602449366e-06	1.138142594e-05
1461	Q96E11	MRRF	2	single	1.037316768e-05	1461	0.9903558256	0	2.97510743e-05	5.520700432e-06	2091	0.9951492795	0	4.394003925e-05	8.388344122e-06	1933	0.9937215466	0	2.712401883e-05
1462	Q9Y3L5	RAP2C	2	single	1.036865814e-05	1462	0.9903661943	2.8745559e-06	1.786276037e-05	4.70201633e-06	2304	0.996242044	0	9.887811328e-06	8.718891212e-06	1884	0.9933039121	0	2.521974814e-05
1463	Q9Y5A9	YTHDF2	2	single	1.036617842e-05	1463	0.9903765605	2.310180741e-06	1.84221761e-05	5.497128924e-06	2095	0.9951713095	2.326574571e-07	1.076160039e-05	0	3782	1	0	0
1464	P49756	RBM25	2	single	1.033459432e-05	1464	0.9903868951	0	2.43233322e-05	1.062119856e-05	1394	0.9898010465	0	4.313546719e-05	0.000543996768	135	0.88545612	0	0.003480341002
1465	Q16611	BAK1	2	single	1.032986786e-05	1465	0.9903972249	5.887414921e-06	1.477232081e-05	7.361037042e-06	1763	0.9930635819	2.587244517e-06	1.213482957e-05	4.083138514e-06	2650	0.9980100122	4.083138514e-06	4.083138514e-06
1466	O00468	AGRN	2	single	1.03246776e-05	1466	0.9904075496	0	3.921127215e-05	7.498073627e-06	1745	0.9929301145	0	3.598656482e-05	1.488384236e-05	1390	0.9876163116	8.933951998e-06	2.083373273e-05
1467	Q9Y5Q8	GTF3C5	2	single	1.032017306e-05	1467	0.9904178698	0	2.818393815e-05	6.939727197e-06	1819	0.9934629816	0	1.392180839e-05	2.130327869e-05	1138	0.9831282321	1.442338427e-05	2.818317311e-05
1468	P82650	MRPS22	2	single	1.031621731e-05	1468	0.990428186	3.482600571e-06	1.714983406e-05	1.036291412e-05	1421	0.9900839711	5.461345162e-06	1.526448307e-05	4.263051621e-06	2600	0.9978017327	0	9.171884123e-06
1469	P57105	SYNJ2BP	2	shared_group	1.029660564e-05	1469	0.9904384826	1.029660564e-05	1.029660564e-05	6.821778216e-06	1842	0.9936212335	6.821778216e-06	6.821778216e-06	6.174551272e-06	2247	0.9959802664	6.174551272e-06	6.174551272e-06
1470	Q8NHP8	PLBD2	2	single	1.026777359e-05	1470	0.9904487504	3.690213727e-06	1.684533345e-05	1.111246378e-05	1354	0.9893678288	4.96854966e-06	1.725637789e-05	1.751176024e-05	1274	0.9857597137	1.501995703e-05	2.000356344e-05
1471	Q99729	HNRNPAB	2	single	1.026467263e-05	1471	0.990459015	5.453634603e-06	1.507571066e-05	6.686109988e-06	1865	0.9937764179	0	1.628250364e-05	1.094913174e-05	1673	0.9912551801	0	2.875920007e-05
1472	Q9Y6D6	ARFGEF1	2	single	1.023307512e-05	1472	0.9904692481	5.949894047e-06	1.45162562e-05	7.534376994e-06	1733	0.9928399598	4.8385498e-06	1.023020419e-05	0	3787	1	0	0
1473	P07814	EPRS1	2	single+via_mapping:EPRS	1.022966376e-05	1473	0.9904794778	0	2.274458292e-05	2.044620948e-05	969	0.9836812312	2.213573571e-06	3.867884539e-05	3.318163335e-05	875	0.976099533	0	9.105928715e-05
1474	Q8WVV4	POF1B	2	single	1.021492252e-05	1474	0.9904896927	0	2.530427746e-05	1.017919325e-05	1442	0.9902995774	0	3.265084653e-05	0.0002669287232	218	0.9156243598	0	0.000612699261
1475	O95470	SGPL1	2	single	1.015187713e-05	1475	0.9904998446	0	4.883683801e-05	3.293293473e-06	2776	0.9981043794	0	2.110473684e-05	1.46575909e-05	1407	0.9878675365	0	0.0001623684643
1476	Q9BXW6	OSBPL1A	2	single	1.014058703e-05	1476	0.9905099852	1.014058703e-05	1.014058703e-05	9.166992576e-06	1533	0.9911755709	1.982475663e-06	1.635150949e-05	2.716277101e-05	988	0.9795075174	1.747729378e-06	5.257781264e-05
1477	Q8NI27	THOC2	2	single	1.013539311e-05	1477	0.9905201206	0	3.591111529e-05	4.860825099e-05	593	0.9716287592	2.02137621e-05	7.700273989e-05	3.785423657e-05	807	0.9736991789	2.874459664e-06	7.283401348e-05
1478	P35270	SPR	2	single	1.013448398e-05	1478	0.990530255	0	2.484373142e-05	8.595817855e-06	1603	0.9917985729	2.862888839e-06	1.432874687e-05	1.160401025e-05	1631	0.9907832496	0	5.887218417e-05
1479	Q9Y2X7	GIT1	2	single	1.013012994e-05	1479	0.9905403852	7.854429633e-06	1.240583025e-05	4.296507008e-06	2418	0.9967534862	1.766086835e-06	6.826927181e-06	1.614711493e-06	3288	0.9998123235	1.304609665e-06	1.92481332e-06
1480	P49773	HINT1	2	single	1.013000007e-05	1480	0.9905505152	0	4.273452962e-05	4.645738948e-05	613	0.9725784935	0	0.0001272927915	5.914719613e-05	604	0.9641831545	0	0.0001570856676
1481	P33176	KIF5B	2	single	1.011976755e-05	1481	0.9905606349	0	0.000107332436	2.139044194e-05	946	0.983199131	0	7.259868381e-05	2.161572362e-05	1122	0.9827851857	0	6.443650137e-05
1482	P14868	DARS1	2	single+via_mapping:DARS	1.011825493e-05	1482	0.9905707532	2.266315208e-06	1.797019466e-05	1.214274697e-05	1282	0.988529943	0	3.608469595e-05	9.087268305e-06	1844	0.9929481143	0	1.893758563e-05
1483	Q15046	KARS1	2	single+via_mapping:KARS	1.010575765e-05	1483	0.990580859	0	3.094605196e-05	1.30239404e-05	1228	0.9878532447	0	0.0001371624044	3.115686683e-05	912	0.9772949404	0	0.0001562991007
1484	P50135	HNMT	2	single	1.009525809e-05	1484	0.9905909542	4.152206625e-06	1.603830956e-05	6.861800337e-06	1835	0.9935733541	0	1.413896077e-05	6.74978099e-06	2150	0.9953544075	4.37771213e-07	1.306179077e-05
1485	P42677	RPS27	2	single	1.007203885e-05	1485	0.9906010263	2.543174965e-06	1.760090274e-05	9.793663406e-06	1472	0.9905994366	5.563563056e-06	1.402376375e-05	7.74935096e-06	2007	0.9943190548	4.205850195e-06	1.129285172e-05
1486	P39656	DDOST	2	single	1.005328127e-05	1486	0.9906110795	2.131027552e-07	1.989345978e-05	2.685584008e-05	846	0.9808067191	0	5.92334167e-05	5.047374739e-05	662	0.967346738	1.084279649e-05	9.010469829e-05
1487	P31153	MAT2A	2	single	1.000854166e-05	1487	0.9906210881	0	5.692702904e-05	5.451493899e-06	2111	0.9952588872	0	2.77301226e-05	8.01678101e-06	1976	0.9940744551	0	4.349475529e-05
1488	P51665	PSMD7	2	single	9.999134437e-06	1488	0.9906310872	0	5.784964284e-05	1.668894429e-05	1075	0.9856309788	0	0.000290915388	2.529434178e-05	1039	0.9808443992	3.194999413e-06	4.739368416e-05
1489	Q9BSE5	AGMAT	2	single	9.978506675e-06	1489	0.9906410657	3.584011061e-07	1.959861224e-05	2.078554849e-05	963	0.9835577817	0	6.62313997e-05	0.0001837361142	293	0.9318036334	7.150923989e-05	0.0002959629885
1490	P07902	GALT	2	single	9.97510746e-06	1490	0.9906510408	0	5.788307766e-05	2.18501287e-05	938	0.9830265379	0	5.060662202e-05	2.582433147e-06	3027	0.9992628818	1.092754869e-06	4.072111426e-06
1491	O14967	CLGN	2	single	9.939724634e-06	1491	0.9906609806	0	2.194427382e-05	8.031148315e-07	3627	0.9999660647	7.629081274e-07	8.433215357e-07	0	3473	1	0	0
1492	Q9BYK8	HELZ2	2	single	9.938545904e-06	1492	0.9906709191	0	2.794941406e-05	2.617932017e-06	3025	0.9988413131	0	1.467159955e-05	5.706647174e-06	2330	0.9964709648	8.319411598e-07	1.058135319e-05
1493	Q14254	FLOT2	2	single	9.933699216e-06	1493	0.9906808528	0	5.72474389e-05	5.252655257e-06	2166	0.9955531633	0	3.877297688e-05	8.44371964e-06	1923	0.9936374004	0	0.0003142439191
1494	Q86YM7	HOMER1	1	single	9.907475523e-06	1494	0.9906907603	4.24630222e-07	1.939032082e-05	6.242070326e-06	1945	0.9942930919	0	8.761320974e-05	4.455752309e-06	2570	0.9976710129	0	1.164078781e-05
1495	Q96CG8	CTHRC1	2	single	9.905580386e-06	1495	0.9907006659	9.052993457e-06	1.075816731e-05	5.552961973e-06	2079	0.9950828913	0	1.12456077e-05	7.800788312e-06	2002	0.9942801997	7.800788312e-06	7.800788312e-06
1496	Q3SY69	ALDH1L2	2	single	9.894912627e-06	1496	0.9907105608	0	4.779411725e-05	4.036657737e-06	2513	0.9971494832	0	2.161666947e-05	2.935133013e-06	2941	0.9990252914	2.40390307e-06	3.466362955e-06
1497	Q5VZM2	RRAGB	2	shared_split	9.88627251e-06	1497	0.990720447	9.88627251e-06	1.977254502e-05	2.140005503e-06	3219	0.9993036484	2.140005503e-06	4.280011006e-06	2.078827354e-06	3168	0.9995910786	2.078827354e-06	4.157654709e-06
1498	Q96EY7	PTCD3	2	single	9.885768963e-06	1498	0.9907303328	4.754924372e-06	1.501661355e-05	3.801977139e-06	2581	0.9974164432	0	2.40250744e-05	2.583408625e-06	3026	0.9992602994	0	4.893948027e-05
1499	O15239	NDUFA1	2	single	9.859915673e-06	1499	0.9907401927	4.440858332e-06	1.527897301e-05	7.641772257e-06	1707	0.9926425245	2.394826227e-06	1.288871829e-05	0	3475	1	0	0
1500	Q13445	TMED1	2	single	9.853834367e-06	1500	0.9907500466	0	2.090333894e-05	5.553003811e-06	2078	0.9950773383	2.432313459e-06	8.673694162e-06	6.666515115e-06	2165	0.9954551004	2.22236091e-06	1.111066932e-05
1501	Q99757	TXN2	2	single	9.835515803e-06	1501	0.9907598821	0	3.567409579e-05	6.962037999e-06	1813	0.9934213032	0	3.998927493e-05	2.574714104e-06	3032	0.9992757754	0	1.405938788e-05
1502	Q7RTV0	PHF5A	2	single	9.829578332e-06	1502	0.9907697117	0	3.498205092e-05	7.519284371e-06	1735	0.9928550082	0	4.273683519e-05	4.584794995e-05	711	0.9696969253	0	0.0001058351581
1503	Q14896	MYBPC3	1	single	9.82816463e-06	1503	0.9907795398	1.285708209e-06	1.837062105e-05	4.192441863e-06	2458	0.9969231352	0	1.376673338e-05	6.615358358e-06	2169	0.9954816663	0	1.451515359e-05
1504	P26368	U2AF2	2	single	9.828125281e-06	1504	0.9907893679	5.00678414e-06	1.464946642e-05	3.192758406e-06	2805	0.99819843	1.186175028e-07	6.26689931e-06	1.1575246e-05	1632	0.9907948249	1.1575246e-05	1.1575246e-05
1505	P35241	RDX	2	single	9.825541241e-06	1505	0.9907991935	0	2.087631882e-05	1.731184456e-05	1056	0.9853087503	0	3.968388763e-05	1.624653443e-05	1322	0.9865675509	0	3.736394895e-05
1506	P20340	RAB6A	2	single	9.812839454e-06	1506	0.9908090063	3.640992533e-06	1.598468638e-05	7.212976729e-06	1781	0.9931949047	1.869029624e-06	1.255692383e-05	1.18453042e-05	1608	0.9905139376	0	2.530584124e-05
1507	Q8IWE2	FAM114A1	2	single	9.812000452e-06	1507	0.9908188183	3.472909747e-06	1.615109116e-05	3.36216464e-06	2750	0.9980179111	1.530556039e-06	5.193773241e-06	0	3662	1	0	0
1508	Q9UNF0	PACSIN2	2	single	9.807590425e-06	1508	0.9908286259	0	2.006984182e-05	5.789808064e-06	2035	0.9948336965	0	1.382161861e-05	4.217262171e-06	2609	0.9978399236	0	1.153083416e-05
1509	Q9BRX8	PRXL2A	2	single+via_mapping:FAM213A	9.8067372e-06	1509	0.9908384326	2.641238413e-06	1.697223599e-05	9.338845833e-06	1511	0.9909719127	0	0.000130347778	8.14180199e-06	1963	0.9939695213	1.444960531e-06	1.483864345e-05
1510	P01876	IGHA1	2	shared_split	9.799128453e-06	1510	0.9908482318	9.799128453e-06	1.959825691e-05	7.67983895e-06	1702	0.9926042345	7.67983895e-06	1.53596779e-05	6.579068943e-06	2177	0.9955344115	6.579068943e-06	1.315813789e-05
1511	Q9Y5J7	TIMM9	2	single	9.79814586e-06	1511	0.9908580299	9.312138085e-08	1.950317034e-05	3.836382843e-06	2570	0.9973744325	5.285566107e-07	7.144209075e-06	4.198180337e-06	2616	0.9978693789	8.192045772e-07	7.577156097e-06
1512	Q86WA6	BPHL	2	single	9.794382004e-06	1512	0.9908678243	0	2.629889117e-05	6.471351571e-06	1900	0.994006756	0	1.366031184e-05	4.754777117e-06	2501	0.9973532541	0	4.304549514e-05
1513	P02750	LRG1	2	single	9.793913716e-06	1513	0.9908776182	3.463286793e-06	1.612454064e-05	9.740072955e-06	1477	0.9906482424	0	5.559279311e-05	5.604524208e-06	2345	0.9965556367	1.554533511e-06	9.654514905e-06
1514	Q9H9B4	SFXN1	2	single	9.776439786e-06	1514	0.9908873947	0	5.733590055e-05	4.72116059e-06	2297	0.9962090578	0	1.236175579e-05	2.162642702e-06	3144	0.9995401849	0	8.227369315e-06
1515	P34949	MPI	2	single	9.776122358e-06	1515	0.9908971708	2.653789291e-06	1.689845543e-05	2.706430175e-05	842	0.980698845	1.269507496e-05	4.143352855e-05	1.771456262e-05	1266	0.9856188297	0	4.022478668e-05
1516	Q9GZS3	SKIC8	2	single+via_mapping:WDR61	9.774973544e-06	1516	0.9909069458	0	2.236586098e-05	7.572562443e-06	1726	0.9927870951	0	2.048952773e-05	2.030024484e-05	1169	0.9837698643	7.315801908e-06	3.328468777e-05
1517	P29218	IMPA1	2	single	9.757790667e-06	1517	0.9909167035	1.199722132e-06	1.83158592e-05	1.248746405e-05	1253	0.9881726693	0	2.982001777e-05	1.208330662e-05	1576	0.99013112	0	2.466697076e-05
1518	P23634	ATP2B4	1	single	9.755065146e-06	1518	0.9909264586	0	3.962617471e-05	9.284576778e-06	1520	0.9910558001	0	5.080166547e-05	4.449628126e-06	2572	0.9976799126	0	7.541220183e-05
