# GENERATED by mass_fractions_pools.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T21:22:20Z
# category    = blood
# pool erythrocytes: bryk_2017 file.1 data/literature/bryk_2017/pr7b00025_si_002.xlsx sha256 de865512e5f0478dc6ba2e17258013fa7084a74144fdf1c07bd0e9174daf6400; sheet 'Table S3', header row 3; Bryk AH, Wiśniewski JR. Quantitative analysis of human red blood cell proteome. J Proteome Res 2017;16(8):2752-2761.  [author list verified 2026-09-18 from the article PDF on disk]
# pool plasma: geyer_2016 file.1 data/literature/geyer_2016/1-s2.0-S2405471216300722-mmc3.xlsx sha256 ccffa0e715fa41a3c839842830bcdea45e068004b6b9e1096133c38a6d0921d2; sheet 'Supplementary Table S2', header row 1; Geyer PE, Kulak NA, Pichler G, Holdt LM, Teupser D, Mann M. Plasma proteome profiling to assess human health and disease. Cell Syst 2016;2(3):185-195.  [author list verified 2026-09-18 from the article PDF on disk]
# accessions  = config/blood/accessions.ini sha256 ca1780b8054f3bd0c63af53ab3bf3232e35cca24e13302444f0e92a8639fb271
# composition = outputs/blood/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 5fa362bcf0b6766e6d694840c9c21f80e8d5c70b324748fd239b4caa786cd439
# rules       = B0 (hash), D105 (published mass share, no MW step), D108 (mean of replicates), D47 (summed rows), D48 (shared rows), D53a, D31 (within pool), B5 (low/high), A7, D113 (immunoglobulin bound)
accession	gene	w	w_low	w_high	cumulative_w	match_rule
Q9Y5X2	SNX8	4.979846935e-07	0	1.493954081e-06	0.9999411422	single
P38646	HSPA9	4.946204022e-07	0	1.483861206e-06	0.9999416368	single
Q9NYZ1	TVP23B	4.925720528e-07	1.812958335e-07	8.03848272e-07	0.9999421294	single
Q9H477	RBKS	4.90656491e-07	1.673723974e-08	9.645757423e-07	0.99994262	single
P63261	ACTG1	4.872041689e-07	0	1.461612507e-06	0.9999431072	summed:2
P19784	CSNK2A2	4.865602592e-07	0	1.399857829e-06	0.9999435938	single
P32969	RPL9	4.843068383e-07	0	1.262123786e-06	0.9999440781	single
Q969V4	TEKT1	4.81827163e-07	0	1.095217068e-06	0.9999445599	single
Q6S8J3	POTEE	4.801460688e-07	0	1.440438207e-06	0.9999450401	single
P62256	UBE2H	4.782229355e-07	0	1.028680484e-06	0.9999455183	single
Q9Y617	PSAT1	4.763990864e-07	0	1.156623578e-06	0.9999459947	single
Q63HN8	RNF213	4.758588534e-07	0	1.344925466e-06	0.9999464705	single
Q9Y613	FHOD1	4.722575941e-07	0	1.416772782e-06	0.9999469428	single
Q9Y2Q5	LAMTOR2	4.700929597e-07	0	1.410278879e-06	0.9999474129	single
P62851	RPS25	4.690767602e-07	7.189731164e-08	8.662562088e-07	0.999947882	single
P61758	VBP1	4.689426331e-07	2.377350399e-07	7.001502264e-07	0.9999483509	single
Q86V85	GPR180	4.685502306e-07	0	1.405650692e-06	0.9999488195	single
P53621	COPA	4.657787934e-07	0	1.177998797e-06	0.9999492852	single
Q9H993	DCPH1	4.653660035e-07	1.253071917e-07	8.054248153e-07	0.9999497506	single
Q8TBN0	RAB3IL1	4.603179844e-07	1.929188957e-07	7.277170732e-07	0.9999502109	single
P62277	RPS13	4.548498465e-07	0	1.049414197e-06	0.9999506658	single
Q99747	NAPG	4.36806147e-07	0	1.310418441e-06	0.9999511026	single
O15127	SCAMP2	4.354102681e-07	0	9.603832912e-07	0.999951538	single
Q96MV1	TLCD4	4.329586474e-07	0	1.298875942e-06	0.999951971	single
P15153	RAC2	4.319253485e-07	0	1.295776045e-06	0.9999524029	single
P54760	EPHB4	4.310952093e-07	0	1.1076308e-06	0.999952834	single
Q9BVC6	TMEM109	4.278401664e-07	0	9.370560064e-07	0.9999532618	single
Q8N122	RPTOR	4.262719504e-07	0	9.099827387e-07	0.9999536881	single
P62424	RPL7A	4.204696681e-07	0	9.510714277e-07	0.9999541086	single
Q13442	PDAP1	4.180930818e-07	0	1.001302737e-06	0.9999545266	single
Q8NBJ7	SUMF2	4.118357928e-07	0	1.235507378e-06	0.9999549385	single
Q71RC9	SMIM5	4.109653676e-07	0	8.757167812e-07	0.9999553494	single
Q8NBS9	TXNDC5	4.033144611e-07	0	8.212325012e-07	0.9999557528	single
Q7Z3U7	MON2	3.96748723e-07	0	1.10391003e-06	0.9999561495	single
Q9NW68	BSDC1	3.964300779e-07	1.265202226e-07	6.663399332e-07	0.9999565459	single
Q13162	PRDX4	3.9257272e-07	0	9.880054675e-07	0.9999569385	summed:2
Q96T76	MMS19	3.913501567e-07	3.09577886e-08	7.517425249e-07	0.9999573299	single
Q9Y484	WDR45	3.909363146e-07	0	1.172808944e-06	0.9999577208	single
O00559	EBAG9	3.894716989e-07	1.124139921e-07	6.665294058e-07	0.9999581103	single
P02671	FGA	3.801210655e-07	0	1.002548723e-06	0.9999584904	single
Q8NBM8	PCYOX1L	3.787480754e-07	0	1.034660766e-06	0.9999588691	single
P30825	SLC7A1	3.779831726e-07	0	1.123933266e-06	0.9999592471	single
Q9H0N0	RAB6C	3.757292769e-07	0	8.924898958e-07	0.9999596229	single
Q9P003	CNIH4	3.757164697e-07	0	9.072384301e-07	0.9999599986	single
O00421	CCRL2	3.738085972e-07	1.164030002e-07	6.312141942e-07	0.9999603724	single
Q9NRX5	SERINC1	3.736850912e-07	0	7.5271446e-07	0.9999607461	single
P40429	RPL13A	3.702237213e-07	0	8.897725899e-07	0.9999611163	single
Q14642	INPP5A	3.685721402e-07	0	1.105716421e-06	0.9999614849	single
Q8NBF2	NHLRC2	3.651259434e-07	0	8.834585123e-07	0.99996185	single
Q8N1G4	LRRC47	3.612832138e-07	0	7.786818469e-07	0.9999622113	single
Q13190	STX5	3.587729894e-07	0	8.115305647e-07	0.99996257	single
Q15040	JOSD1	3.564530109e-07	0	1.069359033e-06	0.9999629265	single
Q15155	NOMO1	3.544672985e-07	0	8.819953252e-07	0.999963281	single
Q9Y333	LSM2	3.526170748e-07	0	1.057851224e-06	0.9999636336	single
P61769	B2M	3.497649685e-07	5.393839719e-08	6.455915398e-07	0.9999639833	single
Q969X5	ERGIC1	3.487555819e-07	6.550961658e-08	6.320015472e-07	0.9999643321	single
P14415	ATP1B2	3.441672386e-07	0	7.417909689e-07	0.9999646763	single
Q96DX4	RSPRY1	3.420829668e-07	0	7.948020785e-07	0.9999650183	single
Q8NEW0	SLC30A7	3.420743461e-07	0	7.07156073e-07	0.9999653604	single
P46778	RPL21	3.418067622e-07	0	7.382256766e-07	0.9999657022	single
Q9NZC3	GDE1	3.405403779e-07	0	7.820682042e-07	0.9999660428	single
P62861	FAU	3.390830114e-07	0	8.453409786e-07	0.9999663819	single
P62753	RPS6	3.324109542e-07	0	9.972328627e-07	0.9999667143	single
Q86YN1	DOLPP1	3.294230115e-07	0	8.912151334e-07	0.9999670437	single
P01876	IGHA1	3.290771535e-07	0	7.971400109e-07	0.9999673728	single
P22695	UQCRC2	3.246493298e-07	0	6.984194479e-07	0.9999676974	single
Q96IG2	FBXL20	3.243753181e-07	0	7.379551681e-07	0.9999680218	single
O15243	LEPROT	3.237653394e-07	0	9.712960182e-07	0.9999683456	single
Q9BTX7	TTPAL	3.230641288e-07	0	9.691923865e-07	0.9999686686	single
Q9Y5U9	IER3IP1	3.2037556e-07	0	7.675862235e-07	0.999968989	single
P61018	RAB4B	3.202057643e-07	0	7.130548728e-07	0.9999693092	single
Q15386	UBE3C	3.180147848e-07	0	9.256511811e-07	0.9999696272	single
Q9Y394	DHRS7	3.179368502e-07	0	8.750190222e-07	0.9999699452	single
P55808	XG	3.177468232e-07	0	7.755221123e-07	0.9999702629	single
P35268	RPL22	3.129678769e-07	0	9.389036306e-07	0.9999705759	single
Q5T3U5	ABCC10	3.098211331e-07	0	7.046815096e-07	0.9999708857	single
Q96N21	TEPSIN	3.091961998e-07	0	9.275885995e-07	0.9999711949	single
Q96FN9	DTD2	3.085907594e-07	1.841798124e-08	5.987635375e-07	0.9999715035	single
Q9UNH7	SNX6	3.075420271e-07	0	9.226260813e-07	0.999971811	single
Q5R372	RABGAP1L	3.041058736e-07	5.094128072e-08	5.572704664e-07	0.9999721151	single
P52815	MRPL12	2.9942152e-07	0	7.275386392e-07	0.9999724145	single
O75629	CREG1	2.989780178e-07	0	6.606307883e-07	0.9999727135	single
Q15046	KARS1	2.975179388e-07	1.224902486e-07	4.725456289e-07	0.999973011	single
P51991	HNRNPA3	2.970466183e-07	1.066021671e-07	4.874910695e-07	0.9999733081	single
O43852	CALU	2.91919089e-07	0	7.644019989e-07	0.9999736	single
O00763	ACACB	2.87721033e-07	0	8.310378207e-07	0.9999738877	single
P02790	HPX	2.870946442e-07	0	8.612839325e-07	0.9999741748	single
Q9HCE7	SMURF1	2.863481363e-07	0	6.927786668e-07	0.9999744612	single
Q14165	MLEC	2.832439227e-07	6.173301768e-08	5.047548278e-07	0.9999747444	single
P07902	GALT	2.79649617e-07	0	8.389488509e-07	0.9999750241	single
Q8NC51	SERBP1	2.741992681e-07	9.302726639e-08	4.553712699e-07	0.9999752983	single
Q9H0D2	ZNF541	2.716367042e-07	0	8.149101126e-07	0.9999755699	single
P54709	ATP1B3	2.702689346e-07	0	8.108068039e-07	0.9999758402	single
P51809	VAMP7	2.69588549e-07	0	8.087656469e-07	0.9999761098	single
P61254	RPL26	2.683355652e-07	0	5.92994929e-07	0.9999763781	single
P21145	MAL	2.670861859e-07	0	8.012585578e-07	0.9999766452	single
Q6IBS0	TWF2	2.660339904e-07	0	5.787350782e-07	0.9999769112	single
P55212	CASP6	2.650525031e-07	0	7.951575094e-07	0.9999771763	single
Q9NQS1	AVEN	2.634451102e-07	2.237118981e-08	5.045190305e-07	0.9999774397	single
P25445	FAS	2.624703847e-07	0	5.597098933e-07	0.9999777022	single
Q12933	TRAF2	2.606802602e-07	0	7.202633325e-07	0.9999779629	single
P19086	GNAZ	2.603458956e-07	0	7.810376867e-07	0.9999782232	single
Q96T51	RUFY1	2.593492313e-07	0	5.502384859e-07	0.9999784826	single
P62491	RAB11A	2.579081501e-07	0	5.898153443e-07	0.9999787405	single
Q13530	SERINC3	2.571278513e-07	6.212371335e-08	4.521319893e-07	0.9999789976	single
Q96BW5	PTER	2.562451783e-07	0	7.68735535e-07	0.9999792538	single
Q9Y426	C2CD2	2.55668028e-07	0	7.670040839e-07	0.9999795095	single
Q9NUE0	ZDHHC18	2.550632743e-07	0	5.566651812e-07	0.9999797646	single
P07602	PSAP	2.548840589e-07	0	6.572669983e-07	0.9999800195	single
Q7L2H7	EIF3M	2.518649289e-07	0	5.998775219e-07	0.9999802713	single
Q12857	NFIA	2.515247404e-07	0	5.812725234e-07	0.9999805228	single
Q9Y6B6	SAR1B	2.509035916e-07	0	7.527107747e-07	0.9999807737	single
P17813	ENG	2.477453622e-07	0	7.432360867e-07	0.9999810215	single
Q8N4A0	GALNT4	2.391908341e-07	0	7.175725024e-07	0.9999812607	single
Q9UNL2	SSR3	2.390352121e-07	0	7.171056364e-07	0.9999814997	single
P22612	PRKACG	2.376629265e-07	0	5.714412726e-07	0.9999817374	single
P02763	ORM1	2.375367523e-07	0	7.126102569e-07	0.9999819749	single
O15270	SPTLC2	2.366838201e-07	0	5.589390604e-07	0.9999822116	single
Q9BTE1	DCTN5	2.320797864e-07	0	4.836408167e-07	0.9999824437	single
P98160	HSPG2	2.314247348e-07	0	6.942742045e-07	0.9999826751	single
A1KZ92	PXDNL	2.302599171e-07	0	6.907797514e-07	0.9999829054	single
P62888	RPL30	2.290634975e-07	0	6.458814532e-07	0.9999831344	single
Q8NB37	GATD1	2.273002465e-07	0	5.55078921e-07	0.9999833617	single
Q9UIQ6	LNPEP	2.267354033e-07	0	4.934728445e-07	0.9999835885	single
P62070	RRAS2	2.254371629e-07	0	6.763114887e-07	0.9999838139	single
Q5T750	KPLCE	2.213000926e-07	0	6.639002777e-07	0.9999840352	single
Q7Z5G4	GOLGA7	2.20145713e-07	0	6.333211941e-07	0.9999842553	single
P07814	EPRS1	2.196234398e-07	2.689082407e-08	4.123560555e-07	0.999984475	single
O15269	SPTLC1	2.138228425e-07	9.818941622e-09	4.178267433e-07	0.9999846888	single
P60468	SEC61B	2.103883731e-07	0	6.311651192e-07	0.9999848992	single
Q969H8	MYDGF	2.082474226e-07	0	5.120749046e-07	0.9999851074	single
P50748	KNTC1	2.065901623e-07	0	6.197704868e-07	0.999985314	single
Q7Z4H8	POGLUT3	2.061628235e-07	0	4.766377264e-07	0.9999855202	single
O14653	GOSR2	2.048374577e-07	0	6.145123732e-07	0.999985725	single
Q8N2U9	SLC66A2	2.044210535e-07	0	5.488211989e-07	0.9999859294	single
P30050	RPL12	2.042830837e-07	0	4.651707938e-07	0.9999861337	single
O95260	ATE1	2.03729117e-07	0	4.455191757e-07	0.9999863375	single
O14735	CDIPT	2.026549139e-07	0	6.079647418e-07	0.9999865401	single
Q69YN4	VIRMA	1.995557331e-07	0	5.986671992e-07	0.9999867397	single
Q14152	EIF3A	1.986407664e-07	0	5.563849195e-07	0.9999869383	single
Q14139	UBE4A	1.985640405e-07	0	4.554863497e-07	0.9999871369	single
Q9UK76	JPT1	1.981592944e-07	0	5.944778833e-07	0.999987335	single
Q96B36	AKT1S1	1.963203028e-07	0	4.480030228e-07	0.9999875313	single
Q68EM7	ARHGAP17	1.957287954e-07	1.534108401e-07	2.380467507e-07	0.9999877271	single
P24534	EEF1B2	1.932376835e-07	0	4.474312495e-07	0.9999879203	single
O14787	TNPO2	1.922298383e-07	0	4.433565346e-07	0.9999881125	single
Q9UBQ0	VPS29	1.904709709e-07	0	4.14711999e-07	0.999988303	single
Q13733	ATP1A4	1.884761441e-07	0	5.654284323e-07	0.9999884915	single
P35030	PRSS3	1.874898285e-07	0	5.624694856e-07	0.999988679	single
Q9UEU0	VTI1B	1.852679428e-07	4.52886195e-08	3.252472661e-07	0.9999888642	single
Q9Y5R8	TRAPPC1	1.850353174e-07	0	5.551059521e-07	0.9999890493	single
O94829	IPO13	1.849011907e-07	0	4.391954418e-07	0.9999892342	single
Q6ZUX7	LHFPL2	1.823845078e-07	0	5.03545627e-07	0.9999894166	single
P52306	RAP1GDS1	1.821337559e-07	0	5.464012677e-07	0.9999895987	single
Q15750	TAB1	1.814716875e-07	0	5.444150624e-07	0.9999897802	single
Q9NZT2	OGFR	1.772728084e-07	7.117495132e-08	2.833706656e-07	0.9999899574	single
Q15334	LLGL1	1.743121859e-07	0	5.229365577e-07	0.9999901318	single
B5MCY1	TDRD15	1.740430147e-07	0	5.221290441e-07	0.9999903058	single
Q13813	SPTAN1	1.738531179e-07	0	5.215593537e-07	0.9999904797	single
Q7Z7H5	TMED4	1.733868769e-07	0	4.799234224e-07	0.999990653	single
O60282	KIF5C	1.73070112e-07	0	5.192103359e-07	0.9999908261	single
Q6IAA8	LAMTOR1	1.709969944e-07	0	5.129909831e-07	0.9999909971	single
P40306	PSMB10	1.709318503e-07	0	5.127955508e-07	0.999991168	single
Q13838	DDX39B	1.681178988e-07	0	5.043536963e-07	0.9999913362	single
Q8NI22	MCFD2	1.673151463e-07	0	3.652913832e-07	0.9999915035	single
Q9UJX2	CDC23	1.666159129e-07	0	4.998477388e-07	0.9999916701	single
P59768	GNG2	1.623731328e-07	0	3.527938961e-07	0.9999918325	single
Q92817	EVPL	1.551549078e-07	0	4.654647235e-07	0.9999919876	single
Q92685	ALG3	1.549726502e-07	6.414672043e-08	2.4579858e-07	0.9999921426	single
Q86V81	ALYREF	1.54878416e-07	0	4.646352481e-07	0.9999922975	single
Q13155	AIMP2	1.519607141e-07	0	4.558821422e-07	0.9999924494	single
Q9NZJ4	SACS	1.512120757e-07	0	4.53636227e-07	0.9999926006	single
P55899	FCGRT	1.503582507e-07	0	4.510747521e-07	0.999992751	single
Q96CT7	CCDC124	1.494340231e-07	0	3.162886493e-07	0.9999929004	single
Q9UHA4	LAMTOR3	1.480864861e-07	0	4.442594583e-07	0.9999930485	single
Q9ULT0	TTC7A	1.468808138e-07	0	4.406424413e-07	0.9999931954	single
P42766	RPL35	1.455143257e-07	0	4.365429771e-07	0.9999933409	single
O95235	KIF20A	1.453935245e-07	0	4.361805735e-07	0.9999934863	single
Q9NZ42	PSENEN	1.443450686e-07	0	3.476498837e-07	0.9999936307	single
Q9H6U8	ALG9	1.436666886e-07	0	4.310000659e-07	0.9999937743	single
Q9NRP0	OSTC	1.421219774e-07	0	3.301267856e-07	0.9999939164	single
Q15796	SMAD2	1.406164441e-07	5.810194261e-09	2.754226939e-07	0.9999940571	single
Q9Y2I8	WDR37	1.396175561e-07	0	3.314307753e-07	0.9999941967	single
Q96J92	WNK4	1.379347292e-07	0	4.138041875e-07	0.9999943346	single
P48735	IDH2	1.360035936e-07	0	4.080107809e-07	0.9999944706	single
Q92643	PIGK	1.324242141e-07	0	3.972726424e-07	0.999994603	single
P23258	TUBG1	1.250230378e-07	0	3.550951198e-07	0.9999947281	single
P13804	ETFA	1.244482677e-07	0	3.73344803e-07	0.9999948525	single
O95070	YIF1A	1.211434436e-07	0	3.634303309e-07	0.9999949737	single
Q5VWZ2	LYPLAL1	1.175683923e-07	0	3.527051768e-07	0.9999950912	single
O43847	NRDC	1.173480598e-07	0	2.401781873e-07	0.9999952086	single
P52292	KPNA2	1.153815807e-07	0	2.539291627e-07	0.999995324	single
Q9BUN8	DERL1	1.140575351e-07	0	2.742948021e-07	0.999995438	single
Q9UBS8	RNF14	1.139955679e-07	0	2.916114846e-07	0.999995552	single
P49006	MARCKSL1	1.134993011e-07	5.087208507e-08	1.761265171e-07	0.9999956655	single
Q6ICG6	KIAA0930	1.12326587e-07	0	3.369797611e-07	0.9999957778	single
Q9GZU7	CTDSP1	1.11404745e-07	0	3.34214235e-07	0.9999958892	single
P62899	RPL31	1.058771851e-07	0	2.282187509e-07	0.9999959951	single
P31327	CPS1	1.044748218e-07	0	3.134244655e-07	0.9999960996	single
Q5JU69	TOR2A	1.035597461e-07	0	2.233758083e-07	0.9999962031	single
O95248	SBF1	9.691328634e-08	0	2.530405399e-07	0.9999963001	single
O15523	DDX3Y	9.616279508e-08	0	2.884883852e-07	0.9999963962	single
Q15436	SEC23A	9.533627875e-08	0	2.860088362e-07	0.9999964916	single
A1L0T0	HACL2	9.449924455e-08	0	2.834977337e-07	0.9999965861	single
P57772	EEFSEC	9.092414305e-08	0	2.727724291e-07	0.999996677	single
Q8TBZ3	WDR20	9.011498516e-08	0	2.703449555e-07	0.9999967671	single
Q8NHH9	ATL2	8.891514847e-08	0	2.448187562e-07	0.999996856	single
P25815	S100P	8.861697774e-08	0	2.658509332e-07	0.9999969446	single
O75064	DENND4B	8.574066392e-08	0	2.572219918e-07	0.9999970304	single
Q9UKR5	ERG28	8.563101722e-08	0	2.568930517e-07	0.999997116	single
Q9Y6A9	SPCS1	8.20654063e-08	0	2.461962189e-07	0.9999971981	single
Q12905	ILF2	8.127249257e-08	0	2.438174777e-07	0.9999972793	single
O14562	UBFD1	8.086937389e-08	0	2.426081217e-07	0.9999973602	single
Q9UBF2	COPG2	7.742381476e-08	0	2.322714443e-07	0.9999974376	single
P06213	INSR	7.623941513e-08	0	2.287182454e-07	0.9999975139	single
Q14689	DIP2A	7.526285283e-08	0	2.257885585e-07	0.9999975891	single
Q96HR9	REEP6	7.495328447e-08	0	1.631295432e-07	0.9999976641	single
Q8NCT1	ARRDC4	7.414625639e-08	0	2.224387692e-07	0.9999977382	single
Q13496	MTM1	7.376389241e-08	0	2.212916772e-07	0.999997812	single
Q92890	UFD1	7.282301681e-08	0	2.184690504e-07	0.9999978848	single
Q6ZMI0	PPP1R21	7.249547196e-08	0	2.174864159e-07	0.9999979573	single
P05141	SLC25A5	7.208834502e-08	0	2.162650351e-07	0.9999980294	single
Q96IV0	NGLY1	7.195897417e-08	1.857980826e-08	1.253381401e-07	0.9999981014	single
O60331	PIP5K1C	7.144268603e-08	0	2.143280581e-07	0.9999981728	single
Q9H0J9	PARP12	6.826121169e-08	0	1.638696101e-07	0.9999982411	single
Q9UBN7	HDAC6	6.821357613e-08	0	1.478934788e-07	0.9999983093	single
Q04206	RELA	6.790958783e-08	0	2.037287635e-07	0.9999983772	single
Q9BRP8	PYM1	6.337478257e-08	1.886643526e-08	1.078831299e-07	0.9999984406	single
Q9UMX5	NENF	6.334398463e-08	0	1.900319539e-07	0.9999985039	single
Q8WXC6	COPS9	6.228693259e-08	0	1.868607978e-07	0.9999985662	single
Q96PU5	NEDD4L	6.017613812e-08	0	1.805284144e-07	0.9999986264	single
Q9H920	RNF121	5.864631966e-08	0	1.350062372e-07	0.999998685	single
Q9UDY6	TRIM10	5.826675495e-08	0	1.748002648e-07	0.9999987433	single
Q6PKG0	LARP1	5.48482146e-08	0	1.645446438e-07	0.9999987981	single
Q8NHP6	MOSPD2	5.456695704e-08	1.332514957e-08	9.580876451e-08	0.9999988527	single
O75317	USP12	5.261740571e-08	0	1.578522171e-07	0.9999989053	single
Q8N129	CNPY4	5.20071873e-08	0	1.560215619e-07	0.9999989573	single
Q9NPH2	ISYNA1	4.877009481e-08	0	1.463102844e-07	0.9999990061	single
P25705	ATP5F1A	4.840337373e-08	0	1.452101212e-07	0.9999990545	single
Q96BI3	APH1A	4.786783237e-08	0	1.436034971e-07	0.9999991024	single
P60866	RPS20	4.591277031e-08	0	1.377383109e-07	0.9999991483	single
P38159	RBMX	4.462932325e-08	0	9.637967889e-08	0.9999991929	single
Q02878	RPL6	4.30454862e-08	0	1.291364586e-07	0.999999236	single
Q15075	EEA1	4.094166822e-08	6.624592289e-09	7.525874416e-08	0.9999992769	single
Q96A33	CCDC47	4.045877971e-08	0	1.213763391e-07	0.9999993174	single
Q9Y6C9	MTCH2	4.031153975e-08	0	1.209346192e-07	0.9999993577	single
Q9Y4K4	MAP4K5	3.957376835e-08	0	8.688293272e-08	0.9999993972	single
O95671	ASMTL	3.666576192e-08	0	1.099972858e-07	0.9999994339	single
O75964	ATP5MG	3.472768387e-08	0	1.041830516e-07	0.9999994686	single
P50914	RPL14	3.468035111e-08	0	1.040410533e-07	0.9999995033	single
Q9H1C7	CYSTM1	3.404152227e-08	0	1.021245668e-07	0.9999995374	single
P57764	GSDMD	3.379524165e-08	0	1.01385725e-07	0.9999995712	single
Q9UL26	RAB22A	3.246711391e-08	0	9.740134172e-08	0.9999996036	single
Q92620	DHX38	3.146099052e-08	0	9.438297155e-08	0.9999996351	single
Q8TDW7	FAT3	3.106209343e-08	0	9.31862803e-08	0.9999996661	single
Q68DQ2	CRYBG3	3.012420764e-08	0	9.037262292e-08	0.9999996963	single
P18621	RPL17	2.726262733e-08	0	8.178788198e-08	0.9999997235	single
O15131	KPNA5	2.605346898e-08	0	5.696230728e-08	0.9999997496	single
Q8NEB9	PIK3C3	2.573589187e-08	0	7.720767561e-08	0.9999997753	single
O75264	SMIM24	2.232860834e-08	0	6.698582503e-08	0.9999997976	single
Q9UHQ4	BCAP29	2.225587636e-08	0	4.795548622e-08	0.9999998199	single
Q7Z406	MYH14	1.89287041e-08	0	5.678611231e-08	0.9999998388	single
Q8NCL4	GALNT6	1.775552534e-08	0	5.326657602e-08	0.9999998566	single
P51610	HCFC1	1.435694836e-08	0	4.307084508e-08	0.9999998709	single
Q9H3H5	DPAGT1	1.369532447e-08	0	4.10859734e-08	0.9999998846	single
Q99570	PIK3R4	1.22238423e-08	0	3.667152691e-08	0.9999998969	single
P61604	HSPE1	1.18302239e-08	0	3.54906717e-08	0.9999999087	single
Q8NEN9	PDZD8	1.169347061e-08	0	3.508041182e-08	0.9999999204	single
Q8N4C8	MINK1	1.159223194e-08	0	3.477669582e-08	0.999999932	single
Q15293	RCN1	1.147015981e-08	0	3.441047944e-08	0.9999999435	single
Q92738	USP6NL	8.774879777e-09	0	2.632463933e-08	0.9999999522	single
Q14155	ARHGEF7	7.456863458e-09	0	2.237059037e-08	0.9999999597	single
Q96RD7	PANX1	7.44408245e-09	0	2.233224735e-08	0.9999999671	single
Q9HCP0	CSNK1G1	5.996985512e-09	0	1.799095654e-08	0.9999999731	single
P02686	MBP	5.77676687e-09	0	1.297146531e-08	0.9999999789	single
Q16720	ATP2B3	5.599704604e-09	0	1.679911381e-08	0.9999999845	single
Q92985	IRF7	5.24299982e-09	0	1.572899946e-08	0.9999999897	single
Q14980	NUMA1	4.245896167e-09	0	1.27376885e-08	0.999999994	single
Q32MH5	ATOSA	4.229334695e-09	0	1.268800409e-08	0.9999999982	single
P22736	NR4A1	1.781916739e-09	0	3.840219931e-09	1	single
A0A087WW87	IGKV2-40	0	0	0	1	single
A5PL33	KRABD3	0	0	0	1	single
A5YM69	ARHGEF35	0	0	0	1	single
A6BM72	MEGF11	0	0	0	1	single
A6NCL7	ANKRD33B	0	0	0	1	single
A6NKB5	PCNX2	0	0	0	1	single
A6NNT2	C16orf96	0	0	0	1	single
A8MVS5	HIDE1	0	0	0	1	single
B7ZAQ6	GPHRA	0	0	0	1	single
C9J7I0	UMAD1	0	0	0	1	single
F5H284	PPIAL4D	0	0	0	1	single
O00203	AP3B1	0	0	0	1	single
O00370		0	0	0	1	single
O00560	SDCBP	0	0	0	1	single
O00762	UBE2C	0	0	0	1	single
O14556	GAPDHS	0	0	0	1	single
O14828	SCAMP3	0	0	0	1	single
O14880	MGST3	0	0	0	1	single
O14960	LECT2	0	0	0	1	single
O15143	ARPC1B	0	0	0	1	single
O15155	BET1	0	0	0	1	single
O15195	VILL	0	0	0	1	single
O15226	NKRF	0	0	0	1	single
O15431	SLC31A1	0	0	0	1	single
O43143	DHX15	0	0	0	1	single
O43196	MSH5	0	0	0	1	single
O43236	SEPTIN4	0	0	0	1	single
O43414	ERI3	0	0	0	1	single
O43426	SYNJ1	0	0	0	1	single
O43427	FIBP	0	0	0	1	single
O43505	B4GAT1	0	0	0	1	single
O43592	XPOT	0	0	0	1	single
O43670	ZNF207	0	0	0	1	single
O60229	KALRN	0	0	0	1	single
O60262	GNG7	0	0	0	1	single
O60318	MCM3AP	0	0	0	1	single
O60341	KDM1A	0	0	0	1	single
O60499	STX10	0	0	0	1	single
O60568	PLOD3	0	0	0	1	single
O75044	SRGAP2	0	0	0	1	single
O75063	FAM20B	0	0	0	1	single
O75093	SLIT1	0	0	0	1	single
O75122	CLASP2	0	0	0	1	single
O75157	TSC22D2	0	0	0	1	single
O75190	DNAJB6	0	0	0	1	single
O75373	ZNF737	0	0	0	1	single
O75477	ERLIN1	0	0	0	1	single
O75716	STK16	0	0	0	1	single
O75821	EIF3G	0	0	0	1	single
O75844	ZMPSTE24	0	0	0	1	single
O75907	DGAT1	0	0	0	1	single
O94766	B3GAT3	0	0	0	1	single
O94915	FRYL	0	0	0	1	single
O95081	AGFG2	0	0	0	1	single
O95147	DUSP14	0	0	0	1	single
O95159	ZFPL1	0	0	0	1	single
O95166	GABARAP	0	0	0	1	single
O95180	CACNA1H	0	0	0	1	single
O95214	LEPROTL1	0	0	0	1	single
O95251	KAT7	0	0	0	1	single
O95406	CNIH1	0	0	0	1	single
O95476	CTDNEP1	0	0	0	1	single
O95674	CDS2	0	0	0	1	single
O95727	CRTAM	0	0	0	1	single
O95807	TMEM50A	0	0	0	1	single
O95837	GNA14	0	0	0	1	single
O95922	TTLL1	0	0	0	1	single
O95967	EFEMP2	0	0	0	1	single
O96005	CLPTM1	0	0	0	1	single
P00403	MT-CO2	0	0	0	1	single
P00505	GOT2	0	0	0	1	single
P01008	SERPINC1	0	0	0	1	single
P01011	SERPINA3	0	0	0	1	single
P01031	C5	0	0	0	1	single
P01602	IGKV1-5	0	0	0	1	single
P01619	IGKV3-20	0	0	0	1	single
P01766	IGHV3-13	0	0	0	1	single
P01871	IGHM	0	0	0	1	single
P02649	APOE	0	0	0	1	single
P02679	FGG	0	0	0	1	single
P02765	AHSG	0	0	0	1	single
